Artists,Title,Song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:2r26PU9T84oEcLzONOOpST,0.257,0.999,11,-24.946,0,0.0352,0.78,0.819,0.964,1e-05,96.423,audio_features,2r26PU9T84oEcLzONOOpST,spotify:track:2r26PU9T84oEcLzONOOpST,https://api.spotify.com/v1/tracks/2r26PU9T84oEcLzONOOpST,https://api.spotify.com/v1/audio-analysis/2r26PU9T84oEcLzONOOpST,2400108,4
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:4HQwUU2QYBnndeVgMMTXpH,0.337,0.918,2,-18.321,1,0.873,0.556,0.000276,0.462,0.106,107.57,audio_features,4HQwUU2QYBnndeVgMMTXpH,spotify:track:4HQwUU2QYBnndeVgMMTXpH,https://api.spotify.com/v1/tracks/4HQwUU2QYBnndeVgMMTXpH,https://api.spotify.com/v1/audio-analysis/4HQwUU2QYBnndeVgMMTXpH,2400064,5
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:5Raf8RFJknJRPgZR89LpHx,0.302,0.145,0,-34.027,0,0.643,0.884,0.92,0.107,0.302,78.765,audio_features,5Raf8RFJknJRPgZR89LpHx,spotify:track:5Raf8RFJknJRPgZR89LpHx,https://api.spotify.com/v1/tracks/5Raf8RFJknJRPgZR89LpHx,https://api.spotify.com/v1/audio-analysis/5Raf8RFJknJRPgZR89LpHx,2400154,3
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:3NyTdaxiHOuxxLd5Gk41fw,0.13,0.0591,4,-32.575,1,0.053,0.857,0.954,0.0965,0.0312,99.697,audio_features,3NyTdaxiHOuxxLd5Gk41fw,spotify:track:3NyTdaxiHOuxxLd5Gk41fw,https://api.spotify.com/v1/tracks/3NyTdaxiHOuxxLd5Gk41fw,https://api.spotify.com/v1/audio-analysis/3NyTdaxiHOuxxLd5Gk41fw,2400365,4
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:3toJJLK1seKfLlzxTpRq0a,0.154,0.3,0,-25.731,1,0.0987,0.0787,0.887,0.351,0.0387,108.233,audio_features,3toJJLK1seKfLlzxTpRq0a,spotify:track:3toJJLK1seKfLlzxTpRq0a,https://api.spotify.com/v1/tracks/3toJJLK1seKfLlzxTpRq0a,https://api.spotify.com/v1/audio-analysis/3toJJLK1seKfLlzxTpRq0a,2400131,3
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:001gNnULu7FCIiKa6rQfTp,0.312,0.999,9,-15.327,0,0.116,0.586,0.959,0.975,0.013,109.374,audio_features,001gNnULu7FCIiKa6rQfTp,spotify:track:001gNnULu7FCIiKa6rQfTp,https://api.spotify.com/v1/tracks/001gNnULu7FCIiKa6rQfTp,https://api.spotify.com/v1/audio-analysis/001gNnULu7FCIiKa6rQfTp,2400351,5
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:5ZGzbEJ8TJ3F0gYSKWjLhz,0.236,0.996,1,-17.746,1,0.163,0.834,0.876,0.931,0.00503,82.641,audio_features,5ZGzbEJ8TJ3F0gYSKWjLhz,spotify:track:5ZGzbEJ8TJ3F0gYSKWjLhz,https://api.spotify.com/v1/tracks/5ZGzbEJ8TJ3F0gYSKWjLhz,https://api.spotify.com/v1/audio-analysis/5ZGzbEJ8TJ3F0gYSKWjLhz,2400164,1
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:7LVFdQQ9HFkd5tAPDyOe4s,0.32,0.356,7,-32.076,0,0.732,0.897,0.89,0.339,0.355,110.938,audio_features,7LVFdQQ9HFkd5tAPDyOe4s,spotify:track:7LVFdQQ9HFkd5tAPDyOe4s,https://api.spotify.com/v1/tracks/7LVFdQQ9HFkd5tAPDyOe4s,https://api.spotify.com/v1/audio-analysis/7LVFdQQ9HFkd5tAPDyOe4s,2400164,3
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:5aowCBHORjTqLWZ9CqdOHD,0.197,0.555,4,-21.511,0,0.0461,0.901,0.874,0.286,0.0493,126.006,audio_features,5aowCBHORjTqLWZ9CqdOHD,spotify:track:5aowCBHORjTqLWZ9CqdOHD,https://api.spotify.com/v1/tracks/5aowCBHORjTqLWZ9CqdOHD,https://api.spotify.com/v1/audio-analysis/5aowCBHORjTqLWZ9CqdOHD,2400031,4
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:1rPQKUaievsaS5KI3kpBXN,0.143,0.754,11,-23.519,0,0.296,0.969,0.000715,0.271,0.0203,76.748,audio_features,1rPQKUaievsaS5KI3kpBXN,spotify:track:1rPQKUaievsaS5KI3kpBXN,https://api.spotify.com/v1/tracks/1rPQKUaievsaS5KI3kpBXN,https://api.spotify.com/v1/audio-analysis/1rPQKUaievsaS5KI3kpBXN,2400265,4
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:4BGBN4Ro8cwaU2RcAVVk8h,0.492,0.238,2,-20.978,1,0.108,0.989,0.931,0.127,0.378,99.907,audio_features,4BGBN4Ro8cwaU2RcAVVk8h,spotify:track:4BGBN4Ro8cwaU2RcAVVk8h,https://api.spotify.com/v1/tracks/4BGBN4Ro8cwaU2RcAVVk8h,https://api.spotify.com/v1/audio-analysis/4BGBN4Ro8cwaU2RcAVVk8h,2400031,3
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:3wDnrOOHf484wb3XK3wK03,0.369,0.881,11,-26.526,1,0.855,0.868,0.873,0.72,0.0289,103.301,audio_features,3wDnrOOHf484wb3XK3wK03,spotify:track:3wDnrOOHf484wb3XK3wK03,https://api.spotify.com/v1/tracks/3wDnrOOHf484wb3XK3wK03,https://api.spotify.com/v1/audio-analysis/3wDnrOOHf484wb3XK3wK03,2400231,5
Meditation Zen Master,20 Hours of Nature Sounds for Pregnancy and Birth,spotify:track:6Vga0P46Ca64QDwVxd8CRM,0.268,0.327,4,-22.911,0,0.0667,0.987,0.782,0.14,0.0344,116.888,audio_features,6Vga0P46Ca64QDwVxd8CRM,spotify:track:6Vga0P46Ca64QDwVxd8CRM,https://api.spotify.com/v1/tracks/6Vga0P46Ca64QDwVxd8CRM,https://api.spotify.com/v1/audio-analysis/6Vga0P46Ca64QDwVxd8CRM,2400064,4
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:6gPGKtgJcz58JsRdRTGXii,0.153,0.898,10,-27.181,0,0.046,0.742,0.97,0.244,0.0117,83.619,audio_features,6gPGKtgJcz58JsRdRTGXii,spotify:track:6gPGKtgJcz58JsRdRTGXii,https://api.spotify.com/v1/tracks/6gPGKtgJcz58JsRdRTGXii,https://api.spotify.com/v1/audio-analysis/6gPGKtgJcz58JsRdRTGXii,2178976,4
Nature Sounds,"3 Hours of Nature Sounds - For Relaxation, Meditation, Yoga and Sleep",spotify:track:7sf5OBXs8RudV2XQLBOX5d,0.0645,0.596,8,-25.146,1,0.215,0.0058,0.553,0.348,0.0293,76.001,audio_features,7sf5OBXs8RudV2XQLBOX5d,spotify:track:7sf5OBXs8RudV2XQLBOX5d,https://api.spotify.com/v1/tracks/7sf5OBXs8RudV2XQLBOX5d,https://api.spotify.com/v1/audio-analysis/7sf5OBXs8RudV2XQLBOX5d,1943459,3
Nelson May,The Ten Minute Relaxation - Mountian Stream Sounds,spotify:track:7GWd4uOHTTbPY6psNjFWD3,0,1.0,5,-17.804,0,0,0.994,0.653,0.926,0,0,audio_features,7GWd4uOHTTbPY6psNjFWD3,spotify:track:7GWd4uOHTTbPY6psNjFWD3,https://api.spotify.com/v1/tracks/7GWd4uOHTTbPY6psNjFWD3,https://api.spotify.com/v1/audio-analysis/7GWd4uOHTTbPY6psNjFWD3,1810440,0
Nelson May,The Ten Minute Relaxation - Falling Water Sounds,spotify:track:7JlkrWHUhqnj3umfOZxp5V,0,0.00236,6,-10.245,0,0,0.116,0.997,0.787,0,0,audio_features,7JlkrWHUhqnj3umfOZxp5V,spotify:track:7JlkrWHUhqnj3umfOZxp5V,https://api.spotify.com/v1/tracks/7JlkrWHUhqnj3umfOZxp5V,https://api.spotify.com/v1/audio-analysis/7JlkrWHUhqnj3umfOZxp5V,1806173,0
Nelson May,The Ten Minute Relaxation - Stormy Thunder Sounds,spotify:track:2YE8HGgzc2f3Il9rd9RbHq,0.152,0.357,11,-23.395,1,0.0811,0.00216,0.842,0.377,0.0149,133.515,audio_features,2YE8HGgzc2f3Il9rd9RbHq,spotify:track:2YE8HGgzc2f3Il9rd9RbHq,https://api.spotify.com/v1/tracks/2YE8HGgzc2f3Il9rd9RbHq,https://api.spotify.com/v1/audio-analysis/2YE8HGgzc2f3Il9rd9RbHq,1804973,3
Nelson May,The Ten Minute Relaxation - Spring Rain Sounds,spotify:track:79BFb4ccEvVteAr0cJCe5W,0.23,0.936,6,-23.04,1,0.0505,0.132,0.963,0.587,0.0257,85.959,audio_features,79BFb4ccEvVteAr0cJCe5W,spotify:track:79BFb4ccEvVteAr0cJCe5W,https://api.spotify.com/v1/tracks/79BFb4ccEvVteAr0cJCe5W,https://api.spotify.com/v1/audio-analysis/79BFb4ccEvVteAr0cJCe5W,1804467,3
Nelson May,The Ten Minute Relaxation - Summer Evening Sounds,spotify:track:0EUgWLrrgAOm3gY7iyU6jm,0.354,0.0658,10,-23.717,0,0.0893,0.632,0.867,0.103,0.0302,72.906,audio_features,0EUgWLrrgAOm3gY7iyU6jm,spotify:track:0EUgWLrrgAOm3gY7iyU6jm,https://api.spotify.com/v1/tracks/0EUgWLrrgAOm3gY7iyU6jm,https://api.spotify.com/v1/audio-analysis/0EUgWLrrgAOm3gY7iyU6jm,1800067,4
"Sounds Of Nature : Thunderstorm, Rain","Music For Sleep Thunderstorm, Rain - Single",spotify:track:2AI8gjczczIGkUxospO0MF,0.217,0.911,1,-27.515,1,0.18,0.0202,0.724,0.337,0.0265,91.211,audio_features,2AI8gjczczIGkUxospO0MF,spotify:track:2AI8gjczczIGkUxospO0MF,https://api.spotify.com/v1/tracks/2AI8gjczczIGkUxospO0MF,https://api.spotify.com/v1/audio-analysis/2AI8gjczczIGkUxospO0MF,1787761,4
Stockholms Domkyrkokör,Michael Waldenby: Juloratorium | Gammal svensk julkantat,spotify:track:2uGuJL02PXGQd15VOPCN0H,0.0937,0.0276,2,-31.14,1,0.0388,0.982,0.123,0.0624,0.0383,79.111,audio_features,2uGuJL02PXGQd15VOPCN0H,spotify:track:2uGuJL02PXGQd15VOPCN0H,https://api.spotify.com/v1/tracks/2uGuJL02PXGQd15VOPCN0H,https://api.spotify.com/v1/audio-analysis/2uGuJL02PXGQd15VOPCN0H,1566040,4
Calmsound,"Relaxing Nature Sounds: 24 Hours of Exquisite Nature Sounds for Deep Sleep, Study, Meditation and Mindfulness",spotify:track:6RedgvqWSTj9lZXiAj1llj,0.138,0.996,1,-13.853,1,0.0598,0.504,0.253,0.956,1e-05,89.969,audio_features,6RedgvqWSTj9lZXiAj1llj,spotify:track:6RedgvqWSTj9lZXiAj1llj,https://api.spotify.com/v1/tracks/6RedgvqWSTj9lZXiAj1llj,https://api.spotify.com/v1/audio-analysis/6RedgvqWSTj9lZXiAj1llj,1500092,3
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:7wa179pB3PYHcDVyV1bizm,0.262,0.941,5,-23.045,0,0.0423,0.856,0.99,0.271,0.0139,81.051,audio_features,7wa179pB3PYHcDVyV1bizm,spotify:track:7wa179pB3PYHcDVyV1bizm,https://api.spotify.com/v1/tracks/7wa179pB3PYHcDVyV1bizm,https://api.spotify.com/v1/audio-analysis/7wa179pB3PYHcDVyV1bizm,1469606,4
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:7mr0APYrPJqmkj93jgXLbx,0.178,0.99,10,-24.034,1,0.0462,0.838,0.966,0.435,0.00974,72.29,audio_features,7mr0APYrPJqmkj93jgXLbx,spotify:track:7mr0APYrPJqmkj93jgXLbx,https://api.spotify.com/v1/tracks/7mr0APYrPJqmkj93jgXLbx,https://api.spotify.com/v1/audio-analysis/7mr0APYrPJqmkj93jgXLbx,1462413,3
Pyotr Ilyich Tchaikovsky,Chill with Tchaikovsky,spotify:track:4AzhizPuvn4eYCE3dMVq4R,0.182,0.146,9,-19.439,0,0.0414,0.671,0.695,0.238,0.0384,100.506,audio_features,4AzhizPuvn4eYCE3dMVq4R,spotify:track:4AzhizPuvn4eYCE3dMVq4R,https://api.spotify.com/v1/tracks/4AzhizPuvn4eYCE3dMVq4R,https://api.spotify.com/v1/audio-analysis/4AzhizPuvn4eYCE3dMVq4R,1361560,3
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:3azpzLYxgapA22uJbqVeNp,0.303,0.657,2,-29.612,0,0.697,0.819,0.0667,0.724,0.0234,106.398,audio_features,3azpzLYxgapA22uJbqVeNp,spotify:track:3azpzLYxgapA22uJbqVeNp,https://api.spotify.com/v1/tracks/3azpzLYxgapA22uJbqVeNp,https://api.spotify.com/v1/audio-analysis/3azpzLYxgapA22uJbqVeNp,1360748,4
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:2oPtTXehGEqPyfBCKsnKNK,0.373,0.86,7,-26.436,1,0.0457,0.214,0.00436,0.449,0.0272,102.274,audio_features,2oPtTXehGEqPyfBCKsnKNK,spotify:track:2oPtTXehGEqPyfBCKsnKNK,https://api.spotify.com/v1/tracks/2oPtTXehGEqPyfBCKsnKNK,https://api.spotify.com/v1/audio-analysis/2oPtTXehGEqPyfBCKsnKNK,1332644,3
Pro Sound Effects Library,210 Nature Sounds - 20 Hours of Relaxing Natural Ambiences for Meditation and Sleep,spotify:track:61lDJ6YGjnO4xDTefI4iAn,0.316,0.601,2,-21.075,1,0.483,0.95,0.764,0.9,0.156,97.579,audio_features,61lDJ6YGjnO4xDTefI4iAn,spotify:track:61lDJ6YGjnO4xDTefI4iAn,https://api.spotify.com/v1/tracks/61lDJ6YGjnO4xDTefI4iAn,https://api.spotify.com/v1/audio-analysis/61lDJ6YGjnO4xDTefI4iAn,1300712,1
Natural White Noise for Babies,Fall Asleep - White Noise,spotify:track:6oQe6XSQbVOeRlkTBcy7Kv,0.151,0.364,10,-27.757,0,0.0862,0.573,0.721,0.186,1e-05,133.81,audio_features,6oQe6XSQbVOeRlkTBcy7Kv,spotify:track:6oQe6XSQbVOeRlkTBcy7Kv,https://api.spotify.com/v1/tracks/6oQe6XSQbVOeRlkTBcy7Kv,https://api.spotify.com/v1/audio-analysis/6oQe6XSQbVOeRlkTBcy7Kv,1256924,1
Pyotr Ilyich Tchaikovsky,Chill with Tchaikovsky,spotify:track:5v1IsJGjic2dyQ42krqt5i,0.112,0.244,2,-13.417,1,0.0404,0.922,0.922,0.34,0.038,75.536,audio_features,5v1IsJGjic2dyQ42krqt5i,spotify:track:5v1IsJGjic2dyQ42krqt5i,https://api.spotify.com/v1/tracks/5v1IsJGjic2dyQ42krqt5i,https://api.spotify.com/v1/audio-analysis/5v1IsJGjic2dyQ42krqt5i,1248987,4
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:3dVb8tGO4Mjk6eMYt7pBjT,0.183,0.999,8,-19.313,0,0.0586,0.547,0.962,0.748,0.00468,71.159,audio_features,3dVb8tGO4Mjk6eMYt7pBjT,spotify:track:3dVb8tGO4Mjk6eMYt7pBjT,https://api.spotify.com/v1/tracks/3dVb8tGO4Mjk6eMYt7pBjT,https://api.spotify.com/v1/audio-analysis/3dVb8tGO4Mjk6eMYt7pBjT,1240712,4
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Concerto No. 1/Rachmaninoff: Concerto No. 2,spotify:track:7dMKKLuDqwGxPN29dmale9,0.265,0.169,10,-16.814,0,0.036,0.976,0.871,0.0903,0.0399,81.013,audio_features,7dMKKLuDqwGxPN29dmale9,spotify:track:7dMKKLuDqwGxPN29dmale9,https://api.spotify.com/v1/tracks/7dMKKLuDqwGxPN29dmale9,https://api.spotify.com/v1/audio-analysis/7dMKKLuDqwGxPN29dmale9,1240600,4
P C III,"Ad Astra, Vol. 2",spotify:track:6NvQLAfqk6nHxNyKDauOn3,0.311,0.195,0,-19.473,1,0.0365,0.721,0.938,0.104,0.0718,180.047,audio_features,6NvQLAfqk6nHxNyKDauOn3,spotify:track:6NvQLAfqk6nHxNyKDauOn3,https://api.spotify.com/v1/tracks/6NvQLAfqk6nHxNyKDauOn3,https://api.spotify.com/v1/audio-analysis/6NvQLAfqk6nHxNyKDauOn3,1224951,4
P C III,"Ad Astra, Vol. 2",spotify:track:165yapC5bu4vXuYRKAlQQh,0.403,0.271,0,-18.532,1,0.025,0.57,0.601,0.0751,0.0387,90.02,audio_features,165yapC5bu4vXuYRKAlQQh,spotify:track:165yapC5bu4vXuYRKAlQQh,https://api.spotify.com/v1/tracks/165yapC5bu4vXuYRKAlQQh,https://api.spotify.com/v1/audio-analysis/165yapC5bu4vXuYRKAlQQh,1222027,4
Adrian Von Ziegler,Wanderer,spotify:track:1C2gmVNoLyUd1RvR51sFds,0.126,0.489,11,-15.876,0,0.0528,0.345,0.325,0.313,0.048,76.024,audio_features,1C2gmVNoLyUd1RvR51sFds,spotify:track:1C2gmVNoLyUd1RvR51sFds,https://api.spotify.com/v1/tracks/1C2gmVNoLyUd1RvR51sFds,https://api.spotify.com/v1/audio-analysis/1C2gmVNoLyUd1RvR51sFds,1211200,3
Rest & Relax Nature Sounds Artists,"Ocean Waves: Calming Sounds of the Sea. Nature Sounds for Deep Sleep, Meditation & Relaxation",spotify:track:1HT78mgwnYfqk2XxXcfhnO,0.0962,0.437,11,-31.703,1,0.0737,0.6,0.727,0.381,0.0104,83.593,audio_features,1HT78mgwnYfqk2XxXcfhnO,spotify:track:1HT78mgwnYfqk2XxXcfhnO,https://api.spotify.com/v1/tracks/1HT78mgwnYfqk2XxXcfhnO,https://api.spotify.com/v1/audio-analysis/1HT78mgwnYfqk2XxXcfhnO,1208000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:1JYYomsjxEEOJaN5jfbndw,0.172,0.00865,7,-35.107,1,0.0615,0.761,0.688,0.103,0.033,117.838,audio_features,1JYYomsjxEEOJaN5jfbndw,spotify:track:1JYYomsjxEEOJaN5jfbndw,https://api.spotify.com/v1/tracks/1JYYomsjxEEOJaN5jfbndw,https://api.spotify.com/v1/audio-analysis/1JYYomsjxEEOJaN5jfbndw,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:0w0HEgwQjDjEU7pbth4T8d,0.546,0.184,5,-27.139,1,0.255,0.435,0.925,0.232,0.0378,120.153,audio_features,0w0HEgwQjDjEU7pbth4T8d,spotify:track:0w0HEgwQjDjEU7pbth4T8d,https://api.spotify.com/v1/tracks/0w0HEgwQjDjEU7pbth4T8d,https://api.spotify.com/v1/audio-analysis/0w0HEgwQjDjEU7pbth4T8d,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:0nfIuJHHEA63BWWPx0NpMd,0.198,0.155,5,-22.528,1,0.0551,0.417,0.866,0.0937,0.0265,120.234,audio_features,0nfIuJHHEA63BWWPx0NpMd,spotify:track:0nfIuJHHEA63BWWPx0NpMd,https://api.spotify.com/v1/tracks/0nfIuJHHEA63BWWPx0NpMd,https://api.spotify.com/v1/audio-analysis/0nfIuJHHEA63BWWPx0NpMd,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:3a9632EWLVIZHVgFLrUboM,0.174,0.0135,7,-33.399,1,0.0565,0.793,0.924,0.0978,0.0335,120.046,audio_features,3a9632EWLVIZHVgFLrUboM,spotify:track:3a9632EWLVIZHVgFLrUboM,https://api.spotify.com/v1/tracks/3a9632EWLVIZHVgFLrUboM,https://api.spotify.com/v1/audio-analysis/3a9632EWLVIZHVgFLrUboM,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:31FrkqTdo1hbCv9TmTsZEs,0.201,0.0699,0,-27.928,1,0.0584,0.886,0.956,0.0608,0.282,119.634,audio_features,31FrkqTdo1hbCv9TmTsZEs,spotify:track:31FrkqTdo1hbCv9TmTsZEs,https://api.spotify.com/v1/tracks/31FrkqTdo1hbCv9TmTsZEs,https://api.spotify.com/v1/audio-analysis/31FrkqTdo1hbCv9TmTsZEs,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:4F7CSXmxjvJCVy4LyaNWEm,0.347,0.00249,5,-36.092,1,0.0776,0.977,0.934,0.112,0.0514,90.494,audio_features,4F7CSXmxjvJCVy4LyaNWEm,spotify:track:4F7CSXmxjvJCVy4LyaNWEm,https://api.spotify.com/v1/tracks/4F7CSXmxjvJCVy4LyaNWEm,https://api.spotify.com/v1/audio-analysis/4F7CSXmxjvJCVy4LyaNWEm,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:1FkgPD2Wjvbldr7jLvOCJM,0.106,0.0152,5,-33.729,1,0.0583,0.926,0.881,0.106,0.0369,89.984,audio_features,1FkgPD2Wjvbldr7jLvOCJM,spotify:track:1FkgPD2Wjvbldr7jLvOCJM,https://api.spotify.com/v1/tracks/1FkgPD2Wjvbldr7jLvOCJM,https://api.spotify.com/v1/audio-analysis/1FkgPD2Wjvbldr7jLvOCJM,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:03Dv6dbZuFwn0sGAn8KlwN,0.176,0.00938,7,-34.096,1,0.0674,0.787,0.547,0.106,0.0345,119.369,audio_features,03Dv6dbZuFwn0sGAn8KlwN,spotify:track:03Dv6dbZuFwn0sGAn8KlwN,https://api.spotify.com/v1/tracks/03Dv6dbZuFwn0sGAn8KlwN,https://api.spotify.com/v1/audio-analysis/03Dv6dbZuFwn0sGAn8KlwN,1200000,3
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:4WahyaK09gAd1H8TVbnTV8,0.262,0.00521,5,-39.338,1,0.0647,0.963,0.795,0.1,0.107,118.956,audio_features,4WahyaK09gAd1H8TVbnTV8,spotify:track:4WahyaK09gAd1H8TVbnTV8,https://api.spotify.com/v1/tracks/4WahyaK09gAd1H8TVbnTV8,https://api.spotify.com/v1/audio-analysis/4WahyaK09gAd1H8TVbnTV8,1200000,1
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:5zIyOGdUuIk2slLnn043Kw,0.581,0.00241,5,-32.625,1,0.133,0.91,0.911,0.134,0.0343,119.987,audio_features,5zIyOGdUuIk2slLnn043Kw,spotify:track:5zIyOGdUuIk2slLnn043Kw,https://api.spotify.com/v1/tracks/5zIyOGdUuIk2slLnn043Kw,https://api.spotify.com/v1/audio-analysis/5zIyOGdUuIk2slLnn043Kw,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:5LzkiyPF1dQGcjNonjq0qd,0.303,0.00175,0,-39.508,1,0.0778,0.92,0.93,0.089,0.0808,119.981,audio_features,5LzkiyPF1dQGcjNonjq0qd,spotify:track:5LzkiyPF1dQGcjNonjq0qd,https://api.spotify.com/v1/tracks/5LzkiyPF1dQGcjNonjq0qd,https://api.spotify.com/v1/audio-analysis/5LzkiyPF1dQGcjNonjq0qd,1200000,4
Sleep Music Binaural Beats White Noise,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,spotify:track:2E3AxVJktS7pVodzwVrMTW,0.071,0.0112,0,-33.396,1,0.0566,0.844,0.962,0.0912,0.0742,78.664,audio_features,2E3AxVJktS7pVodzwVrMTW,spotify:track:2E3AxVJktS7pVodzwVrMTW,https://api.spotify.com/v1/tracks/2E3AxVJktS7pVodzwVrMTW,https://api.spotify.com/v1/audio-analysis/2E3AxVJktS7pVodzwVrMTW,1200000,5
Brian Houston,Let There Be Light (Deluxe),spotify:track:0lkcDXEkPT4pkdc6ZXVwZZ,0.687,0.45,10,-16.131,1,0.957,0.702,0,0.603,0.429,78.834,audio_features,0lkcDXEkPT4pkdc6ZXVwZZ,spotify:track:0lkcDXEkPT4pkdc6ZXVwZZ,https://api.spotify.com/v1/tracks/0lkcDXEkPT4pkdc6ZXVwZZ,https://api.spotify.com/v1/audio-analysis/0lkcDXEkPT4pkdc6ZXVwZZ,1197735,4
Pro Sound Effects Library,210 Nature Sounds - 20 Hours of Relaxing Natural Ambiences for Meditation and Sleep,spotify:track:5rQEe2MIZdhj96rNcsjIUu,0.17,0.429,2,-28.388,0,0.515,0.973,0.87,0.386,0.0376,66.304,audio_features,5rQEe2MIZdhj96rNcsjIUu,spotify:track:5rQEe2MIZdhj96rNcsjIUu,https://api.spotify.com/v1/tracks/5rQEe2MIZdhj96rNcsjIUu,https://api.spotify.com/v1/audio-analysis/5rQEe2MIZdhj96rNcsjIUu,1197267,3
Life Sounds Nature,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",spotify:track:6d9VNxpS9jv23Eu7gIyqmw,0.172,0.999,6,-20.541,1,0.0582,0.59,0.981,0.912,1e-05,92.696,audio_features,6d9VNxpS9jv23Eu7gIyqmw,spotify:track:6d9VNxpS9jv23Eu7gIyqmw,https://api.spotify.com/v1/tracks/6d9VNxpS9jv23Eu7gIyqmw,https://api.spotify.com/v1/audio-analysis/6d9VNxpS9jv23Eu7gIyqmw,1195665,4
Kees Olthuis,Pro Contra!,spotify:track:3Ifv9ell5iNmdWEGNLAmGK,0.141,0.0663,7,-22.336,1,0.0475,0.87,0.929,0.113,0.0342,171.625,audio_features,3Ifv9ell5iNmdWEGNLAmGK,spotify:track:3Ifv9ell5iNmdWEGNLAmGK,https://api.spotify.com/v1/tracks/3Ifv9ell5iNmdWEGNLAmGK,https://api.spotify.com/v1/audio-analysis/3Ifv9ell5iNmdWEGNLAmGK,1173267,4
